cliente_id,mes,segmento,idade,qtd_transacoes_pix,valor_total_pix,canal_preferencial
C0398,2024-02,PF Varejo,55,6,794.37,Internet Banking
C0398,2024-03,PF Varejo,55,4,639.06,Internet Banking
C0398,2024-04,PF Varejo,55,2,207.94,Internet Banking
C0398,2024-05,PF Varejo,55,0,0.0,Internet Banking
C0398,2024-06,PF Varejo,55,0,0.0,Internet Banking
C0399,2024-01,PF Varejo,19,14,1940.65,App
C0399,2024-02,PF Varejo,19,11,1014.58,App
C0399,2024-03,PF Varejo,19,12,1564.29,App
C0399,2024-04,PF Varejo,19,10,1315.62,App
C0399,2024-05,PF Varejo,19,9,1229.56,App
C0399,2024-06,PF Varejo,19,13,1090.2,App
C0400,2024-01,PF Varejo,35,14,1879.56,Internet Banking
C0400,2024-02,PF Varejo,35,14,2215.1,Internet Banking
C0400,2024-03,PF Varejo,35,16,1829.9,Internet Banking
C0400,2024-04,PF Varejo,35,15,2198.97,Internet Banking
C0400,2024-05,PF Varejo,35,12,732.61,Internet Banking
C0400,2024-06,PF Varejo,35,12,2255.17,Internet Banking
C0401,2024-01,PF Varejo,66,15,1084.81,App
C0401,2024-02,PF Varejo,66,18,1031.07,App
C0401,2024-03,PF Varejo,66,20,2843.56,App
C0401,2024-04,PF Varejo,66,14,1657.13,App
C0401,2024-05,PF Varejo,66,18,761.79,App
C0401,2024-06,PF Varejo,66,14,2228.04,App
C0402,2024-01,PJ Pequeno Negocio,31,31,10504.69,Internet Banking
C0402,2024-02,PJ Pequeno Negocio,31,22,7926.63,Internet Banking
C0402,2024-03,PJ Pequeno Negocio,31,35,9291.1,Internet Banking
C0402,2024-04,PJ Pequeno Negocio,31,35,8699.4,Internet Banking
C0402,2024-05,PJ Pequeno Negocio,31,29,10561.88,Internet Banking
C0402,2024-06,PJ Pequeno Negocio,31,33,6576.32,Internet Banking
C0403,2024-01,PF Alta Renda,35,28,12021.29,App
C0403,2024-02,PF Alta Renda,35,39,14867.56,App
C0403,2024-03,PF Alta Renda,35,34,13248.69,App
C0403,2024-04,PF Alta Renda,35,35,11262.74,App
C0403,2024-05,PF Alta Renda,35,29,13987.2,App
C0403,2024-06,PF Alta Renda,35,27,13900.86,App
C0404,2024-01,PF Varejo,36,9,1425.52,App
C0404,2024-02,PF Varejo,36,9,1530.92,App
C0404,2024-03,PF Varejo,36,11,1081.19,App
C0404,2024-04,PF Varejo,36,11,1527.59,App
C0404,2024-05,PF Varejo,36,14,2453.31,App
C0404,2024-06,PF Varejo,36,9,1186.04,App
C0405,2024-01,PJ Pequeno Negocio,28,45,9258.73,App
C0405,2024-02,PJ Pequeno Negocio,28,33,10336.11,App
C0405,2024-03,PJ Pequeno Negocio,28,34,8153.07,App
C0405,2024-04,PJ Pequeno Negocio,28,41,10992.12,App
C0405,2024-05,PJ Pequeno Negocio,28,31,5680.08,App
C0405,2024-06,PJ Pequeno Negocio,28,45,9159.28,App
C0406,2024-01,PJ Pequeno Negocio,26,30,10367.66,App
C0406,2024-02,PJ Pequeno Negocio,26,28,8798.17,App
C0406,2024-03,PJ Pequeno Negocio,26,20,4933.48,App
C0406,2024-04,PJ Pequeno Negocio,26,30,8358.79,App
C0406,2024-05,PJ Pequeno Negocio,26,26,8044.8,App
C0406,2024-06,PJ Pequeno Negocio,26,31,6752.04,App
C0407,2024-01,PF Varejo,37,9,937.88,App
C0407,2024-02,PF Varejo,37,8,1492.63,App
C0407,2024-03,PF Varejo,37,11,1142.81,App
C0407,2024-04,PF Varejo,37,8,1138.73,App
C0407,2024-05,PF Varejo,37,9,1219.83,App
C0407,2024-06,PF Varejo,37,7,752.44,App
C0408,2024-01,PF Alta Renda,67,20,7964.59,App
C0408,2024-02,PF Alta Renda,67,27,8407.44,App
C0408,2024-03,PF Alta Renda,67,28,10083.29,App
C0408,2024-04,PF Alta Renda,67,23,5584.23,App
C0408,2024-05,PF Alta Renda,67,23,13593.16,App
C0408,2024-06,PF Alta Renda,67,28,12522.28,App
C0409,2024-01,PF Varejo,18,10,1077.35,App
C0409,2024-02,PF Varejo,18,8,579.7,App
C0409,2024-03,PF Varejo,18,9,1027.04,App
C0409,2024-04,PF Varejo,18,8,730.59,App
C0409,2024-05,PF Varejo,18,10,1073.3,App
C0409,2024-06,PF Varejo,18,9,620.72,App
C0410,2024-01,PJ Pequeno Negocio,34,19,4578.5,Internet Banking
C0410,2024-02,PJ Pequeno Negocio,34,20,5829.09,Internet Banking
C0410,2024-03,PJ Pequeno Negocio,34,21,5859.81,Internet Banking
C0410,2024-04,PJ Pequeno Negocio,34,19,3551.18,Internet Banking
C0410,2024-05,PJ Pequeno Negocio,34,22,5575.16,Internet Banking
C0410,2024-06,PJ Pequeno Negocio,34,22,5931.89,Internet Banking
C0411,2024-01,PF Alta Renda,21,15,5763.71,App
C0411,2024-02,PF Alta Renda,21,18,6673.04,App
C0411,2024-03,PF Alta Renda,21,19,9562.13,App
C0411,2024-04,PF Alta Renda,21,18,7161.5,App
C0411,2024-05,PF Alta Renda,21,13,5640.72,App
C0411,2024-06,PF Alta Renda,21,17,11141.55,App
C0412,2024-01,PF Alta Renda,50,13,7797.85,App
C0412,2024-02,PF Alta Renda,50,14,7856.09,App
C0412,2024-03,PF Alta Renda,50,13,5075.46,App
C0412,2024-04,PF Alta Renda,50,13,3143.19,App
C0412,2024-05,PF Alta Renda,50,17,6152.31,App
C0412,2024-06,PF Alta Renda,50,15,4607.96,App
C0413,2024-01,PF Varejo,32,10,1306.47,Internet Banking
C0413,2024-02,PF Varejo,32,10,562.26,Internet Banking
C0413,2024-03,PF Varejo,32,9,945.54,Internet Banking
C0413,2024-04,PF Varejo,32,11,1660.67,Internet Banking
C0413,2024-05,PF Varejo,32,12,1431.34,Internet Banking
C0413,2024-06,PF Varejo,32,10,1348.79,Internet Banking
C0414,2024-01,PJ Pequeno Negocio,63,40,5285.2,App
C0414,2024-02,PJ Pequeno Negocio,63,36,8526.73,App
C0414,2024-03,PJ Pequeno Negocio,63,57,12065.76,App
C0414,2024-04,PJ Pequeno Negocio,63,52,15857.97,App
C0414,2024-05,PJ Pequeno Negocio,63,50,10451.89,App
C0414,2024-06,PJ Pequeno Negocio,63,44,8249.81,App
C0415,2024-01,PF Varejo,51,15,2705.16,App
C0415,2024-02,PF Varejo,51,10,1493.42,App
C0415,2024-03,PF Varejo,51,11,906.35,App
C0415,2024-04,PF Varejo,51,13,1883.95,App
C0415,2024-05,PF Varejo,51,11,1094.49,App
C0415,2024-06,PF Varejo,51,9,1216.48,App
C0416,2024-01,PF Varejo,62,8,996.76,Internet Banking
C0416,2024-02,PF Varejo,62,7,1235.06,Internet Banking
C0416,2024-03,PF Varejo,62,7,1308.76,Internet Banking
C0416,2024-04,PF Varejo,62,8,817.46,Internet Banking
C0416,2024-05,PF Varejo,62,8,614.58,Internet Banking
C0416,2024-06,PF Varejo,62,8,530.63,Internet Banking
C0417,2024-01,PF Varejo,54,13,1096.2,Internet Banking
C0417,2024-02,PF Varejo,54,12,1660.77,Internet Banking
C0417,2024-03,PF Varejo,54,11,1391.44,Internet Banking
C0417,2024-04,PF Varejo,54,12,1063.72,Internet Banking
C0417,2024-05,PF Varejo,54,13,1763.18,Internet Banking
C0417,2024-06,PF Varejo,54,14,1470.29,Internet Banking
C0418,2024-01,PF Alta Renda,42,14,5258.86,App
C0418,2024-02,PF Alta Renda,42,16,4865.87,App
C0418,2024-03,PF Alta Renda,42,11,2704.43,App
C0418,2024-04,PF Alta Renda,42,4,732.08,App
C0418,2024-05,PF Alta Renda,42,1,314.13,App
C0418,2024-06,PF Alta Renda,42,1,443.31,App
C0419,2024-01,PF Varejo,67,10,1581.87,Internet Banking
C0419,2024-02,PF Varejo,67,13,1774.78,Internet Banking
C0419,2024-03,PF Varejo,67,8,720.13,Internet Banking
C0419,2024-04,PF Varejo,67,3,414.12,Internet Banking
C0419,2024-05,PF Varejo,67,1,124.39,Internet Banking
C0419,2024-06,PF Varejo,67,1,115.98,Internet Banking
C0420,2024-01,PJ Pequeno Negocio,45,36,7200.75,App
C0420,2024-02,PJ Pequeno Negocio,45,39,10506.06,App
C0420,2024-03,PJ Pequeno Negocio,45,41,13687.8,App
C0420,2024-04,PJ Pequeno Negocio,45,34,12224.19,App
C0420,2024-05,PJ Pequeno Negocio,45,39,6141.32,App
C0420,2024-06,PJ Pequeno Negocio,45,46,13588.46,App
C0421,2024-01,PF Alta Renda,72,21,7091.91,App
C0421,2024-02,PF Alta Renda,72,23,10409.74,App
C0421,2024-03,PF Alta Renda,72,28,12807.06,App
C0421,2024-04,PF Alta Renda,72,21,6157.46,App
C0421,2024-05,PF Alta Renda,72,27,5496.66,App
C0421,2024-06,PF Alta Renda,72,28,9142.2,App
C0422,2024-01,PF Varejo,74,12,2023.87,App
C0422,2024-02,PF Varejo,74,11,1660.38,App
C0422,2024-03,PF Varejo,74,10,709.82,App
C0422,2024-04,PF Varejo,74,5,459.31,App
C0422,2024-05,PF Varejo,74,1,88.4,App
C0422,2024-06,PF Varejo,74,1,163.63,App
C0423,2024-01,PF Varejo,51,9,1142.9,App
C0423,2024-02,PF Varejo,51,11,1660.12,App
C0423,2024-03,PF Varejo,51,10,1456.45,App
C0423,2024-04,PF Varejo,51,8,1182.51,App
C0423,2024-05,PF Varejo,51,9,1224.67,App
C0423,2024-06,PF Varejo,51,11,1172.34,App
C0424,2024-01,PF Varejo,56,15,2078.03,Internet Banking
C0424,2024-02,PF Varejo,56,12,1381.99,Internet Banking
C0424,2024-03,PF Varejo,56,9,835.53,Internet Banking
C0424,2024-04,PF Varejo,56,4,662.52,Internet Banking
C0424,2024-05,PF Varejo,56,1,120.11,Internet Banking
C0424,2024-06,PF Varejo,56,1,128.72,Internet Banking
C0425,2024-01,PF Varejo,32,14,2079.56,App
C0425,2024-02,PF Varejo,32,15,2208.0,App
C0425,2024-03,PF Varejo,32,14,1914.21,App
C0425,2024-04,PF Varejo,32,17,1620.09,App
C0425,2024-05,PF Varejo,32,13,1350.99,App
C0425,2024-06,PF Varejo,32,19,3023.64,App
C0426,2024-01,PF Alta Renda,64,24,11260.4,Internet Banking
C0426,2024-02,PF Alta Renda,64,26,10168.81,Internet Banking
C0426,2024-03,PF Alta Renda,64,25,6280.93,Internet Banking
C0426,2024-04,PF Alta Renda,64,22,7577.4,Internet Banking
C0426,2024-05,PF Alta Renda,64,26,7369.14,Internet Banking
C0426,2024-06,PF Alta Renda,64,28,12456.92,Internet Banking
C0427,2024-01,PF Varejo,56,12,1080.84,App
C0427,2024-02,PF Varejo,56,12,1498.66,App
C0427,2024-03,PF Varejo,56,11,1098.29,App
C0427,2024-04,PF Varejo,56,10,1451.05,App
C0427,2024-05,PF Varejo,56,10,1776.99,App
C0427,2024-06,PF Varejo,56,14,2216.58,App
C0428,2024-01,PF Alta Renda,69,21,5525.83,App
C0428,2024-02,PF Alta Renda,69,23,9087.51,App
C0428,2024-03,PF Alta Renda,69,28,8480.3,App
C0428,2024-04,PF Alta Renda,69,22,6539.62,App
C0428,2024-05,PF Alta Renda,69,26,10548.64,App
C0428,2024-06,PF Alta Renda,69,25,10236.12,App
C0429,2024-01,PF Varejo,33,9,627.03,App
C0429,2024-02,PF Varejo,33,12,1858.55,App
C0429,2024-03,PF Varejo,33,9,1063.0,App
C0429,2024-04,PF Varejo,33,10,1116.41,App
C0429,2024-05,PF Varejo,33,12,1662.62,App
C0429,2024-06,PF Varejo,33,10,1285.61,App
C0430,2024-01,PF Alta Renda,62,34,10483.28,App
C0430,2024-02,PF Alta Renda,62,32,8078.97,App
C0430,2024-03,PF Alta Renda,62,24,11572.89,App
C0430,2024-04,PF Alta Renda,62,11,3309.11,App
C0430,2024-05,PF Alta Renda,62,2,864.46,App
C0430,2024-06,PF Alta Renda,62,2,598.12,App
C0431,2024-01,PJ Pequeno Negocio,44,34,7809.78,Internet Banking
C0431,2024-02,PJ Pequeno Negocio,44,29,6608.19,Internet Banking
C0431,2024-03,PJ Pequeno Negocio,44,33,12250.86,Internet Banking
C0431,2024-04,PJ Pequeno Negocio,44,32,7313.44,Internet Banking
C0431,2024-05,PJ Pequeno Negocio,44,29,8371.32,Internet Banking
C0431,2024-06,PJ Pequeno Negocio,44,28,6553.39,Internet Banking
C0432,2024-01,PF Alta Renda,28,17,10544.91,App
C0432,2024-02,PF Alta Renda,28,24,11325.59,App
C0432,2024-03,PF Alta Renda,28,15,6653.41,App
C0432,2024-04,PF Alta Renda,28,19,6404.08,App
C0432,2024-05,PF Alta Renda,28,15,6254.7,App
C0432,2024-06,PF Alta Renda,28,19,9403.13,App
C0433,2024-01,PF Alta Renda,27,18,7774.74,App
C0433,2024-02,PF Alta Renda,27,20,12102.52,App
C0433,2024-03,PF Alta Renda,27,21,8290.82,App
C0433,2024-04,PF Alta Renda,27,18,2787.85,App
C0433,2024-05,PF Alta Renda,27,21,10542.21,App
C0433,2024-06,PF Alta Renda,27,18,6424.04,App
C0434,2024-01,PF Alta Renda,50,42,22937.13,App
C0434,2024-02,PF Alta Renda,50,42,17948.67,App
C0434,2024-03,PF Alta Renda,50,35,8329.88,App
C0434,2024-04,PF Alta Renda,50,35,14729.85,App
C0434,2024-05,PF Alta Renda,50,37,18145.18,App
C0434,2024-06,PF Alta Renda,50,43,15018.56,App
C0435,2024-01,PF Varejo,36,10,939.89,App
C0435,2024-02,PF Varejo,36,11,1591.11,App
C0435,2024-03,PF Varejo,36,11,1647.79,App
C0435,2024-04,PF Varejo,36,12,1114.73,App
C0435,2024-05,PF Varejo,36,13,2154.78,App
C0435,2024-06,PF Varejo,36,12,1501.78,App
C0436,2024-01,PF Varejo,23,8,1128.07,Internet Banking
C0436,2024-02,PF Varejo,23,10,1118.33,Internet Banking
C0436,2024-03,PF Varejo,23,9,1318.23,Internet Banking
C0436,2024-04,PF Varejo,23,12,1382.37,Internet Banking
C0436,2024-05,PF Varejo,23,11,1437.92,Internet Banking
C0436,2024-06,PF Varejo,23,10,1399.64,Internet Banking
C0437,2024-01,PF Varejo,42,16,3206.08,App
C0437,2024-02,PF Varejo,42,16,2711.5,App
C0437,2024-03,PF Varejo,42,18,2099.17,App
C0437,2024-04,PF Varejo,42,21,1615.31,App
C0437,2024-05,PF Varejo,42,14,2004.7,App
C0437,2024-06,PF Varejo,42,12,1349.51,App
C0438,2024-01,PF Varejo,55,7,541.45,Internet Banking
C0438,2024-02,PF Varejo,55,11,1116.47,Internet Banking
C0438,2024-03,PF Varejo,55,11,1024.96,Internet Banking
C0438,2024-04,PF Varejo,55,9,1488.26,Internet Banking
C0438,2024-05,PF Varejo,55,9,939.64,Internet Banking
C0438,2024-06,PF Varejo,55,11,1398.52,Internet Banking
C0439,2024-01,PF Alta Renda,36,11,5284.1,App
C0439,2024-02,PF Alta Renda,36,10,3363.76,App
C0439,2024-03,PF Alta Renda,36,11,4149.91,App
C0439,2024-04,PF Alta Renda,36,14,7168.17,App
C0439,2024-05,PF Alta Renda,36,8,3020.74,App
C0439,2024-06,PF Alta Renda,36,8,4890.17,App
C0440,2024-01,PF Varejo,72,14,1827.5,App
C0440,2024-02,PF Varejo,72,13,1925.16,App
C0440,2024-03,PF Varejo,72,14,1434.14,App
C0440,2024-04,PF Varejo,72,16,2507.1,App
C0440,2024-05,PF Varejo,72,16,1751.3,App
C0440,2024-06,PF Varejo,72,11,1150.4,App
C0441,2024-01,PJ Pequeno Negocio,62,17,3605.94,App
C0441,2024-02,PJ Pequeno Negocio,62,19,4976.4,App
C0441,2024-03,PJ Pequeno Negocio,62,19,3695.48,App
C0441,2024-04,PJ Pequeno Negocio,62,18,6980.55,App
C0441,2024-05,PJ Pequeno Negocio,62,19,4396.84,App
C0441,2024-06,PJ Pequeno Negocio,62,20,4228.65,App
C0442,2024-01,PF Varejo,47,6,879.98,App
C0442,2024-02,PF Varejo,47,9,1153.7,App
C0442,2024-03,PF Varejo,47,7,855.94,App
C0442,2024-04,PF Varejo,47,8,1007.37,App
C0442,2024-05,PF Varejo,47,8,868.08,App
C0442,2024-06,PF Varejo,47,6,601.42,App
C0443,2024-01,PF Alta Renda,71,24,12791.02,Internet Banking
C0443,2024-02,PF Alta Renda,71,21,8954.78,Internet Banking
C0443,2024-03,PF Alta Renda,71,25,9632.76,Internet Banking
C0443,2024-04,PF Alta Renda,71,25,9759.82,Internet Banking
C0443,2024-05,PF Alta Renda,71,22,4829.51,Internet Banking
C0443,2024-06,PF Alta Renda,71,27,7394.67,Internet Banking
C0444,2024-01,PF Varejo,42,8,607.63,Internet Banking
C0444,2024-02,PF Varejo,42,8,682.25,Internet Banking
C0444,2024-03,PF Varejo,42,6,648.12,Internet Banking
C0444,2024-04,PF Varejo,42,3,474.61,Internet Banking
C0444,2024-05,PF Varejo,42,1,113.55,Internet Banking
C0444,2024-06,PF Varejo,42,0,0.0,Internet Banking
C0445,2024-01,PF Varejo,25,7,667.88,Internet Banking
C0445,2024-02,PF Varejo,25,8,1000.15,Internet Banking
C0445,2024-03,PF Varejo,25,7,757.37,Internet Banking
C0445,2024-04,PF Varejo,25,7,624.69,Internet Banking
C0445,2024-05,PF Varejo,25,7,1097.13,Internet Banking
C0445,2024-06,PF Varejo,25,9,1836.06,Internet Banking
C0446,2024-01,PF Alta Renda,20,22,9808.61,App
C0446,2024-02,PF Alta Renda,20,14,4893.34,App
C0446,2024-03,PF Alta Renda,20,14,4895.6,App
C0446,2024-04,PF Alta Renda,20,18,5049.31,App
C0446,2024-05,PF Alta Renda,20,19,8697.38,App
C0446,2024-06,PF Alta Renda,20,13,5581.45,App
C0447,2024-01,PJ Pequeno Negocio,71,41,12435.68,App
C0447,2024-02,PJ Pequeno Negocio,71,45,12121.16,App
C0447,2024-03,PJ Pequeno Negocio,71,59,11572.24,App
C0447,2024-04,PJ Pequeno Negocio,71,43,8731.3,App
C0447,2024-05,PJ Pequeno Negocio,71,56,12038.73,App
C0447,2024-06,PJ Pequeno Negocio,71,58,21155.78,App
C0448,2024-01,PF Varejo,72,9,974.38,App
C0448,2024-02,PF Varejo,72,6,634.91,App
C0448,2024-03,PF Varejo,72,4,352.02,App
C0448,2024-04,PF Varejo,72,2,258.2,App
C0448,2024-05,PF Varejo,72,0,0.0,App
C0448,2024-06,PF Varejo,72,0,0.0,App
C0449,2024-01,PF Varejo,60,8,647.7,App
C0449,2024-02,PF Varejo,60,7,576.13,App
C0449,2024-03,PF Varejo,60,8,1067.02,App
C0449,2024-04,PF Varejo,60,7,723.23,App
C0449,2024-05,PF Varejo,60,8,825.88,App
C0449,2024-06,PF Varejo,60,8,1068.82,App
C0450,2024-01,PF Varejo,23,12,2237.7,App
C0450,2024-02,PF Varejo,23,12,1305.78,App
C0450,2024-03,PF Varejo,23,12,1314.29,App
C0450,2024-04,PF Varejo,23,12,1499.48,App
C0450,2024-05,PF Varejo,23,11,915.47,App
C0450,2024-06,PF Varejo,23,11,1196.11,App
C0451,2024-01,PF Varejo,34,10,1006.54,App
C0451,2024-02,PF Varejo,34,9,1327.52,App
C0451,2024-03,PF Varejo,34,10,1416.77,App
C0451,2024-04,PF Varejo,34,12,1302.56,App
C0451,2024-05,PF Varejo,34,11,1480.46,App
C0451,2024-06,PF Varejo,34,11,713.56,App
C0452,2024-01,PJ Pequeno Negocio,20,24,4784.51,App
C0452,2024-02,PJ Pequeno Negocio,20,26,3168.86,App
C0452,2024-03,PJ Pequeno Negocio,20,15,3550.4,App
C0452,2024-04,PJ Pequeno Negocio,20,8,2179.23,App
C0452,2024-05,PJ Pequeno Negocio,20,1,182.53,App
C0452,2024-06,PJ Pequeno Negocio,20,1,210.76,App
C0453,2024-01,PF Alta Renda,20,33,12671.23,Internet Banking
C0453,2024-02,PF Alta Renda,20,27,10890.46,Internet Banking
C0453,2024-03,PF Alta Renda,20,31,16247.48,Internet Banking
C0453,2024-04,PF Alta Renda,20,33,10600.4,Internet Banking
C0453,2024-05,PF Alta Renda,20,32,13380.45,Internet Banking
C0453,2024-06,PF Alta Renda,20,37,15658.54,Internet Banking
C0454,2024-01,PF Varejo,32,6,773.18,App
C0454,2024-02,PF Varejo,32,7,782.74,App
C0454,2024-03,PF Varejo,32,4,382.01,App
C0454,2024-04,PF Varejo,32,2,289.62,App
C0454,2024-05,PF Varejo,32,0,0.0,App
C0454,2024-06,PF Varejo,32,0,0.0,App
C0455,2024-01,PF Varejo,50,9,816.46,App
C0455,2024-02,PF Varejo,50,9,1431.09,App
C0455,2024-03,PF Varejo,50,7,601.72,App
C0455,2024-04,PF Varejo,50,8,1008.46,App
C0455,2024-05,PF Varejo,50,7,767.36,App
C0455,2024-06,PF Varejo,50,9,1125.81,App
C0456,2024-01,PF Varejo,21,10,1430.85,App
C0456,2024-02,PF Varejo,21,10,706.32,App
C0456,2024-03,PF Varejo,21,9,893.93,App
C0456,2024-04,PF Varejo,21,12,1472.94,App
C0456,2024-05,PF Varejo,21,10,554.95,App
C0456,2024-06,PF Varejo,21,12,1302.07,App
C0457,2024-01,PJ Pequeno Negocio,74,31,7936.24,App
C0457,2024-02,PJ Pequeno Negocio,74,20,6139.0,App
C0457,2024-03,PJ Pequeno Negocio,74,30,12267.09,App
C0457,2024-04,PJ Pequeno Negocio,74,34,13205.84,App
C0457,2024-05,PJ Pequeno Negocio,74,30,8130.69,App
C0457,2024-06,PJ Pequeno Negocio,74,33,6461.24,App
C0458,2024-01,PF Varejo,43,11,1073.51,App
C0458,2024-02,PF Varejo,43,9,1127.37,App
C0458,2024-03,PF Varejo,43,12,1564.92,App
C0458,2024-04,PF Varejo,43,12,1783.54,App
C0458,2024-05,PF Varejo,43,10,1452.94,App
C0458,2024-06,PF Varejo,43,10,1133.83,App
C0459,2024-01,PF Alta Renda,33,17,4032.16,App
C0459,2024-02,PF Alta Renda,33,16,7193.07,App
C0459,2024-03,PF Alta Renda,33,11,3105.79,App
C0459,2024-04,PF Alta Renda,33,5,2117.04,App
C0459,2024-05,PF Alta Renda,33,1,400.95,App
C0459,2024-06,PF Alta Renda,33,1,338.81,App
C0460,2024-01,PF Varejo,47,9,1114.25,App
C0460,2024-02,PF Varejo,47,10,823.98,App
C0460,2024-03,PF Varejo,47,8,745.65,App
C0460,2024-04,PF Varejo,47,3,273.39,App
C0460,2024-05,PF Varejo,47,0,0.0,App
C0460,2024-06,PF Varejo,47,1,123.51,App
C0461,2024-01,PF Varejo,63,9,1141.11,Internet Banking
C0461,2024-02,PF Varejo,63,10,1083.11,Internet Banking
C0461,2024-03,PF Varejo,63,10,1032.78,Internet Banking
C0461,2024-04,PF Varejo,63,10,993.94,Internet Banking
C0461,2024-05,PF Varejo,63,10,1524.8,Internet Banking
C0461,2024-06,PF Varejo,63,11,1352.48,Internet Banking
C0462,2024-01,PF Varejo,35,10,1616.66,Internet Banking
C0462,2024-02,PF Varejo,35,9,733.87,Internet Banking
C0462,2024-03,PF Varejo,35,10,1227.2,Internet Banking
C0462,2024-04,PF Varejo,35,9,1028.39,Internet Banking
C0462,2024-05,PF Varejo,35,11,950.62,Internet Banking
C0462,2024-06,PF Varejo,35,11,935.52,Internet Banking
C0463,2024-01,PJ Pequeno Negocio,20,34,12749.31,App
C0463,2024-02,PJ Pequeno Negocio,20,43,8493.54,App
C0463,2024-03,PJ Pequeno Negocio,20,56,17250.63,App
C0463,2024-04,PJ Pequeno Negocio,20,53,9392.14,App
C0463,2024-05,PJ Pequeno Negocio,20,40,6931.2,App
C0463,2024-06,PJ Pequeno Negocio,20,35,12680.76,App
C0464,2024-01,PF Varejo,20,7,843.67,App
C0464,2024-02,PF Varejo,20,8,976.13,App
C0464,2024-03,PF Varejo,20,4,459.97,App
C0464,2024-04,PF Varejo,20,2,279.93,App
C0464,2024-05,PF Varejo,20,0,0.0,App
C0464,2024-06,PF Varejo,20,0,0.0,App
C0465,2024-01,PF Varejo,66,8,1052.45,App
C0465,2024-02,PF Varejo,66,9,1165.57,App
C0465,2024-03,PF Varejo,66,9,1394.13,App
C0465,2024-04,PF Varejo,66,9,1601.65,App
C0465,2024-05,PF Varejo,66,11,1073.57,App
C0465,2024-06,PF Varejo,66,8,505.46,App
C0466,2024-01,PF Alta Renda,24,31,15387.93,App
C0466,2024-02,PF Alta Renda,24,31,10027.78,App
C0466,2024-03,PF Alta Renda,24,28,17374.03,App
C0466,2024-04,PF Alta Renda,24,29,11478.33,App
C0466,2024-05,PF Alta Renda,24,24,8627.78,App
C0466,2024-06,PF Alta Renda,24,27,7474.19,App
C0467,2024-01,PF Varejo,54,8,1053.4,App
C0467,2024-02,PF Varejo,54,11,1498.99,App
C0467,2024-03,PF Varejo,54,9,1088.01,App
C0467,2024-04,PF Varejo,54,9,1164.32,App
C0467,2024-05,PF Varejo,54,10,321.06,App
C0467,2024-06,PF Varejo,54,10,807.46,App
C0468,2024-01,PJ Pequeno Negocio,39,29,8403.47,App
C0468,2024-02,PJ Pequeno Negocio,39,36,7737.16,App
C0468,2024-03,PJ Pequeno Negocio,39,30,7598.07,App
C0468,2024-04,PJ Pequeno Negocio,39,28,9584.78,App
C0468,2024-05,PJ Pequeno Negocio,39,23,3959.4,App
C0468,2024-06,PJ Pequeno Negocio,39,31,7679.04,App
C0469,2024-01,PF Varejo,62,8,1029.26,App
C0469,2024-02,PF Varejo,62,11,1658.19,App
C0469,2024-03,PF Varejo,62,11,1711.13,App
C0469,2024-04,PF Varejo,62,15,2657.92,App
C0469,2024-05,PF Varejo,62,14,2119.22,App
C0469,2024-06,PF Varejo,62,9,514.39,App
C0470,2024-01,PF Varejo,21,13,1430.82,App
C0470,2024-02,PF Varejo,21,16,2385.44,App
C0470,2024-03,PF Varejo,21,14,1868.43,App
C0470,2024-04,PF Varejo,21,10,1177.13,App
C0470,2024-05,PF Varejo,21,13,1547.29,App
C0470,2024-06,PF Varejo,21,14,1424.93,App
C0471,2024-01,PF Varejo,69,9,1744.1,App
C0471,2024-02,PF Varejo,69,11,1375.2,App
C0471,2024-03,PF Varejo,69,10,1372.75,App
C0471,2024-04,PF Varejo,69,9,1142.33,App
C0471,2024-05,PF Varejo,69,9,571.59,App
C0471,2024-06,PF Varejo,69,9,1285.52,App
C0472,2024-01,PF Varejo,57,8,1044.75,App
C0472,2024-02,PF Varejo,57,7,604.87,App
C0472,2024-03,PF Varejo,57,6,784.2,App
C0472,2024-04,PF Varejo,57,2,193.71,App
C0472,2024-05,PF Varejo,57,0,0.0,App
C0472,2024-06,PF Varejo,57,0,0.0,App
C0473,2024-01,PF Varejo,43,15,1226.91,Internet Banking
C0473,2024-02,PF Varejo,43,15,2694.05,Internet Banking
C0473,2024-03,PF Varejo,43,15,1452.73,Internet Banking
C0473,2024-04,PF Varejo,43,13,1037.86,Internet Banking
C0473,2024-05,PF Varejo,43,18,2445.62,Internet Banking
C0473,2024-06,PF Varejo,43,16,2223.24,Internet Banking
C0474,2024-01,PF Varejo,29,11,1248.79,App
C0474,2024-02,PF Varejo,29,11,1418.49,App
C0474,2024-03,PF Varejo,29,12,1326.8,App
C0474,2024-04,PF Varejo,29,13,1550.85,App
C0474,2024-05,PF Varejo,29,12,2079.84,App
C0474,2024-06,PF Varejo,29,15,1224.42,App
C0475,2024-01,PF Varejo,73,13,1251.11,App
C0475,2024-02,PF Varejo,73,9,923.75,App
C0475,2024-03,PF Varejo,73,8,1014.19,App
C0475,2024-04,PF Varejo,73,10,1071.37,App
C0475,2024-05,PF Varejo,73,10,693.2,App
C0475,2024-06,PF Varejo,73,9,606.78,App
C0476,2024-01,PF Varejo,35,10,746.33,Internet Banking
C0476,2024-02,PF Varejo,35,8,938.65,Internet Banking
C0476,2024-03,PF Varejo,35,7,726.89,Internet Banking
C0476,2024-04,PF Varejo,35,8,919.25,Internet Banking
C0476,2024-05,PF Varejo,35,8,1417.89,Internet Banking
